0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0010000000000000022	1.7544892783547197E-12	-4.8802426684446005E-6	-1.020060067323133E-9	6.561469502032399E-9	-0.009809049942380323	-3.81483838002558E-6
0.0020000000000000026	1.3449278884324488E-11	-1.9567296274189573E-5	-7.819411384533963E-9	1.3840760213025384E-8	-0.019612788502857276	-8.047020426303835E-6
0.002999999999999962	2.884477831350572E-11	-4.405329748356779E-5	-1.67703638986548E-8	1.9979375732070777E-8	-0.02940593300741773	-1.1616029132266593E-5
0.003999999999999921	5.402139359965157E-11	-7.832492810977158E-5	-3.140809511972124E-8	2.7486606916576003E-8	-0.03918315991454299	-1.5980801601201144E-5
0.00499999999999988	-1.3391202205340308E-8	-1.1960135545929989E-4	3.0577555931409407E-6	6.86872641968423E-5	-0.04559163350486993	-9.785754284948652E-4
0.00599999999999984	8.711510873920104E-6	-1.621712225458387E-4	1.0998702258198953E-4	0.011256090034449743	-0.04280404895537672	0.1412759143189215
0.006999999999999799	1.665766085221844E-5	-2.090038979351299E-4	2.139959339340174E-4	0.004694041853869515	-0.051094240595247045	0.050705375430925466
0.007999999999999759	1.8430925570009157E-5	-2.641829329597351E-4	2.510713390441281E-4	-8.431695812324971E-5	-0.05946690927277442	0.03885376729382119
0.008999999999999718	1.7565556445383184E-5	-3.278428367434156E-4	2.63987664882917E-4	-0.0013061087512401556	-0.06810959155913458	-0.021252339260820048
0.009999999999999678	1.5735254005525354E-5	-4.0045496088765575E-4	2.585259490340588E-4	-0.0023865946402893863	-0.07718885221744992	0.014880567272638083
0.010999999999999637	1.2901658662768769E-5	-4.8188617025469196E-4	2.4111507648675023E-4	-0.0031993197414051135	-0.08565889951029854	-0.04299175145749584
0.011999999999999596	9.072046908793834E-6	-5.716699531621025E-4	2.1203103929218951E-4	-0.004293108678300157	-0.09383286619434718	-0.041975969078090265
0.012999999999999555	4.217728953102094E-6	-6.696713321181456E-4	1.7304333976132E-4	-0.005436200212626097	-0.10213182995474075	-0.024654317164071307
0.013999999999999515	-1.6531990638786711E-6	-7.761121353613849E-4	1.2237131676370568E-4	-0.006324359930778425	-0.110911122725696	-0.07447085110278648
0.014999999999999474	-8.525394464414416E-6	-8.911527595304936E-4	5.69676181543061E-5	-0.007327169329474996	-0.11907567720273378	-0.08360114543672598
0.015999999999999563	-1.5647223162690856E-5	-0.0010140584093577434	-1.2149691506388566E-5	-0.005186607971077354	-0.12628277577751143	-0.024723716506860192
0.01699999999999987	-1.9347327875608858E-5	-0.001143913030670149	-3.599797428935215E-5	-0.00300878097516975	-0.13364156519997233	-0.007775548116819656
0.018000000000000176	-2.1765909917395868E-5	-0.0012815356478921248	-4.964247531221535E-5	-0.0019763850942166204	-0.14152262123322087	0.007367112533752226
